"","journal","pvalue","pubmedID","year","abstract","title"
"492","JAMA.336","0.79",15632336,2005,"It is estimated that half of unintended pregnancies could be averted if emergency contraception (EC) were easily accessible and used.To evaluate the effect of direct access to EC through pharmacies and advance provision on reproductive health outcomes.A randomized, single-blind, controlled trial (July 2001-June 2003) of 2117 women, ages 15 to 24 years, attending 4 California clinics providing family planning services, who were not desiring pregnancy, using long-term hormonal contraception or requesting EC.Participants were assigned to 1 of the following groups: (1) pharmacy access to EC; (2) advance provision of 3 packs of levonorgestrel EC; or (3) clinic access (control).Primary outcomes were use of EC, pregnancies, and sexually transmitted infections (STIs) assessed at 6 months; secondary outcomes were changes in contraceptive and condom use and sexual behavior.Women in the pharmacy access group were no more likely to use EC (24.2%) than controls (21.0%) (P = .25). Women in the advance provision group (37.4%) were almost twice as likely to use EC than controls (21.0%) (P<.001) even though the frequency of unprotected intercourse was similar (39.8% vs 41.0%, respectively, P = .46). Only half (46.7%) of study participants who had unprotected intercourse used EC over the study period. Eight percent of participants became pregnant and 12% acquired an STI; compared with controls, women in the pharmacy access and advance provision groups did not experience a significant reduction in pregnancy rate (pharmacy access group: adjusted odds ratio [OR], 0.98; 95% confidence interval [CI], 0.58-1.64; P = .93; advance provision group: OR, 1.10; 95% CI, 0.66-1.84, P = .71) or increase in STIs (pharmacy access group: adjusted OR, 1.08, 95% CI, 0.71-1.63, P = .73; advance provision group: OR, 0.94, 95% CI, 0.62-1.44, P = .79). There were no differences in patterns of contraceptive or condom use or sexual behaviors by study group.While removing the requirement to go through pharmacists or clinics to obtain EC increases use, the public health impact may be negligible because of high rates of unprotected intercourse and relative underutilization of the method. Given that there is clear evidence that neither pharmacy access nor advance provision compromises contraceptive or sexual behavior, it seems unreasonable to restrict access to EC to clinics.","Direct access to emergency contraception through pharmacies and effect on unintended pregnancy and STIs: a randomized controlled trial."
"493","JAMA.2501","0.001",15644547,2005,"Current treatment for acute myeloid leukemia (AML) in children cures about half the patients. Of the other half, most succumb to leukemia, but 5% to 15% die of treatment-related complications. Overweight children with AML seem to experience excess life-threatening and fatal toxicity. Nothing is known about how weight affects outcomes in pediatric AML.To compare survival rates in children with AML who at diagnosis are underweight (body mass index [BMI] < or =10th percentile), overweight (BMI > or =95th percentile), or middleweight (BMI = 11th-94th percentiles).Retrospective review of BMI and survival in 768 children and young adults aged 1 to 20 years enrolled in Children's Cancer Group-2961, an international cooperative group phase 3 trial for previously untreated AML conducted August 30, 1996, through December 4, 2002. Data were collected through January 9, 2004, with a median follow-up of 31 months (range, 0-78 months).Hazard ratios (HRs) for survival and treatment-related mortality.Eighty-four of 768 patients (10.9%) were underweight and 114 (14.8%) were overweight. After adjustment for potentially confounding variables of age, race, leukocyte count, cytogenetics, and bone marrow transplantation, compared with middleweight patients, underweight patients were less likely to survive (HR, 1.85; 95% confidence interval [CI], 1.19-2.87; P = .006) and more likely to experience treatment-related mortality (HR, 2.66; 95% CI, 1.38-5.11; P = .003). Similarly, overweight patients were less likely to survive (HR, 1.88; 95% CI, 1.25-2.83; P = .002) and more likely to have treatment-related mortality (HR, 3.49; 95% CI, 1.99-6.10; P<.001) than middleweight patients. Infections incurred during the first 2 courses of chemotherapy caused most treatment-related deaths.Treatment-related complications significantly reduce survival in overweight and underweight children with AML.","Mortality in overweight and underweight children with acute myeloid leukemia."
"494","JAMA.3051","0.006",15644547,2005,"Current treatment for acute myeloid leukemia (AML) in children cures about half the patients. Of the other half, most succumb to leukemia, but 5% to 15% die of treatment-related complications. Overweight children with AML seem to experience excess life-threatening and fatal toxicity. Nothing is known about how weight affects outcomes in pediatric AML.To compare survival rates in children with AML who at diagnosis are underweight (body mass index [BMI] < or =10th percentile), overweight (BMI > or =95th percentile), or middleweight (BMI = 11th-94th percentiles).Retrospective review of BMI and survival in 768 children and young adults aged 1 to 20 years enrolled in Children's Cancer Group-2961, an international cooperative group phase 3 trial for previously untreated AML conducted August 30, 1996, through December 4, 2002. Data were collected through January 9, 2004, with a median follow-up of 31 months (range, 0-78 months).Hazard ratios (HRs) for survival and treatment-related mortality.Eighty-four of 768 patients (10.9%) were underweight and 114 (14.8%) were overweight. After adjustment for potentially confounding variables of age, race, leukocyte count, cytogenetics, and bone marrow transplantation, compared with middleweight patients, underweight patients were less likely to survive (HR, 1.85; 95% confidence interval [CI], 1.19-2.87; P = .006) and more likely to experience treatment-related mortality (HR, 2.66; 95% CI, 1.38-5.11; P = .003). Similarly, overweight patients were less likely to survive (HR, 1.88; 95% CI, 1.25-2.83; P = .002) and more likely to have treatment-related mortality (HR, 3.49; 95% CI, 1.99-6.10; P<.001) than middleweight patients. Infections incurred during the first 2 courses of chemotherapy caused most treatment-related deaths.Treatment-related complications significantly reduce survival in overweight and underweight children with AML.","Mortality in overweight and underweight children with acute myeloid leukemia."
"495","JAMA.3061","0.003",15644547,2005,"Current treatment for acute myeloid leukemia (AML) in children cures about half the patients. Of the other half, most succumb to leukemia, but 5% to 15% die of treatment-related complications. Overweight children with AML seem to experience excess life-threatening and fatal toxicity. Nothing is known about how weight affects outcomes in pediatric AML.To compare survival rates in children with AML who at diagnosis are underweight (body mass index [BMI] < or =10th percentile), overweight (BMI > or =95th percentile), or middleweight (BMI = 11th-94th percentiles).Retrospective review of BMI and survival in 768 children and young adults aged 1 to 20 years enrolled in Children's Cancer Group-2961, an international cooperative group phase 3 trial for previously untreated AML conducted August 30, 1996, through December 4, 2002. Data were collected through January 9, 2004, with a median follow-up of 31 months (range, 0-78 months).Hazard ratios (HRs) for survival and treatment-related mortality.Eighty-four of 768 patients (10.9%) were underweight and 114 (14.8%) were overweight. After adjustment for potentially confounding variables of age, race, leukocyte count, cytogenetics, and bone marrow transplantation, compared with middleweight patients, underweight patients were less likely to survive (HR, 1.85; 95% confidence interval [CI], 1.19-2.87; P = .006) and more likely to experience treatment-related mortality (HR, 2.66; 95% CI, 1.38-5.11; P = .003). Similarly, overweight patients were less likely to survive (HR, 1.88; 95% CI, 1.25-2.83; P = .002) and more likely to have treatment-related mortality (HR, 3.49; 95% CI, 1.99-6.10; P<.001) than middleweight patients. Infections incurred during the first 2 courses of chemotherapy caused most treatment-related deaths.Treatment-related complications significantly reduce survival in overweight and underweight children with AML.","Mortality in overweight and underweight children with acute myeloid leukemia."
"496","JAMA.3071","0.002",15644547,2005,"Current treatment for acute myeloid leukemia (AML) in children cures about half the patients. Of the other half, most succumb to leukemia, but 5% to 15% die of treatment-related complications. Overweight children with AML seem to experience excess life-threatening and fatal toxicity. Nothing is known about how weight affects outcomes in pediatric AML.To compare survival rates in children with AML who at diagnosis are underweight (body mass index [BMI] < or =10th percentile), overweight (BMI > or =95th percentile), or middleweight (BMI = 11th-94th percentiles).Retrospective review of BMI and survival in 768 children and young adults aged 1 to 20 years enrolled in Children's Cancer Group-2961, an international cooperative group phase 3 trial for previously untreated AML conducted August 30, 1996, through December 4, 2002. Data were collected through January 9, 2004, with a median follow-up of 31 months (range, 0-78 months).Hazard ratios (HRs) for survival and treatment-related mortality.Eighty-four of 768 patients (10.9%) were underweight and 114 (14.8%) were overweight. After adjustment for potentially confounding variables of age, race, leukocyte count, cytogenetics, and bone marrow transplantation, compared with middleweight patients, underweight patients were less likely to survive (HR, 1.85; 95% confidence interval [CI], 1.19-2.87; P = .006) and more likely to experience treatment-related mortality (HR, 2.66; 95% CI, 1.38-5.11; P = .003). Similarly, overweight patients were less likely to survive (HR, 1.88; 95% CI, 1.25-2.83; P = .002) and more likely to have treatment-related mortality (HR, 3.49; 95% CI, 1.99-6.10; P<.001) than middleweight patients. Infections incurred during the first 2 courses of chemotherapy caused most treatment-related deaths.Treatment-related complications significantly reduce survival in overweight and underweight children with AML.","Mortality in overweight and underweight children with acute myeloid leukemia."
"497","JAMA.2971","0.005",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
"498","JAMA.2981","0.001",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
"499","JAMA.2991","0.005",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
"500","JAMA.3001","0.01",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
"501","JAMA.3011","0.03",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
"502","JAMA.3021","0.03",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
"503","JAMA.3031","0.05",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
"504","JAMA.3041","0.58",15671427,2005,"Although reperfusion therapy, aspirin, beta-blockers, and angiotensin-converting enzyme inhibitors reduce mortality when used early in patients with acute myocardial infarction (MI), mortality and morbidity remain high. No antithrombotic or newer antiplatelet drug has been shown to reduce mortality in acute MI.To evaluate the effects of reviparin, a low-molecular-weight heparin, when initiated early and given for 7 days in addition to usual therapy on the primary composite outcome of death, myocardial reinfarction, or strokes at 7 and 30 days.A randomized, double-blind, placebo-controlled trial (Clinical Trial of Reviparin and Metabolic Modulation in Acute Myocardial Infarction Treatment Evaluation [CREATE]) of 15,570 patients with ST-segment elevation or new left bundle-branch block, presenting within 12 hours of symptom onset at 341 hospitals in India and China from July 2001 through July 2004.Reviparin or placebo subcutaneously twice daily for 7 days.Primary composite outcome of death, myocardial reinfarction, or stroke at 7 and 30 days.The primary composite outcome was significantly reduced from 854 (11.0%) of 7790 patients in the placebo group to 745 (9.6%) of 7780 in the reviparin group (hazard ratio [HR], 0.87; 95% CI, 0.79-0.96; P = .005). These benefits persisted at 30 days (1056 [13.6%] vs 921 [11.8%] patients; HR, 0.87; 95% CI, 0.79-0.95; P = .001) with significant reductions in 30-day mortality (877 [11.3%] vs 766 [9.8%]; HR, 0.87; 95% CI, 0.79-0.96; P = .005) and reinfarction (199 [2.6%] vs 154 [2.0%]; HR, 0.77; 95% CI, 0.62-0.95; P = .01), and no significant differences in strokes (64 [0.8%] vs 80 [1.0%]; P = .19). Reviparin treatment was significantly better when it was initiated very early after symptom onset at 7 days (<2 hours: HR, 0.70; 95% CI, 0.52-0.96; P = .03; 30/1000 events prevented; 2 to <4 hours: HR, 0.81; 95% CI, 0.67-0.98; P = .03; 21/1000 events prevented; 4 to <8 hours: HR, 0.85; 95% CI, 0.73-0.99; P = .05; 16/1000 events prevented; and > or =8 hours: HR, 1.06; 95% CI, 0.86-1.30; P = .58; P = .04 for trend). There was an increase in life-threatening bleeding at 7 days with reviparin and placebo (17 [0.2%] vs 7 [0.1%], respectively; P = .07), but the absolute excess was small (1 more per 1000) vs reductions in the primary outcome (18 fewer per 1000) or mortality (15 fewer per 1000).In patients with acute ST-segment elevation or new left bundle-branch block MI, reviparin reduces mortality and reinfarction, without a substantive increase in overall stroke rates. There is a small absolute excess of life-threatening bleeding but the benefits outweigh the risks.","Effects of reviparin, a low-molecular-weight heparin, on mortality, reinfarction, and strokes in patients with acute myocardial infarction presenting with ST-segment elevation."
